"","fips","county","state","cc_lon","cc_lat","rMapState","rMapCounty","era5_lat","era5_lon","distance"
"1717",32011,"Eureka County","NV",-116.235975159735,39.9607090418737,"nevada","eureka",40,-116.2,5.34312689377311
"1718",32013,"Humboldt County","NV",-118.109576265939,41.4128779221164,"nevada","humboldt",41.4,-118.1,1.64106558042722
"1719",32015,"Lander County","NV",-117.040257775414,39.9422939410702,"nevada","lander",39.9,-117,5.82904325199077
"1720",32017,"Lincoln County","NV",-114.872153191843,37.638200241022,"nevada","lincoln",37.6,-114.9,4.91028261336767
"1721",32019,"Lyon County","NV",-119.195582890912,39.020166292588,"nevada","lyon",39,-119.2,2.27713921283747
"1722",32021,"Mineral County","NV",-118.439103645128,38.5283288178508,"nevada","mineral",38.5,-118.4,4.64214165713206
"1723",32023,"Nye County","NV",-116.472181193947,38.0452005272208,"nevada","nye",38,-116.5,5.59190094861198
"1724",32027,"Pershing County","NV",-118.409931536079,40.453199875159,"nevada","pershing",40.5,-118.4,5.2772886693025
"1725",32029,"Storey County","NV",-119.532510220217,39.4457721219927,"nevada","storey",39.4,-119.5,5.81172498037987
"1726",32031,"Washoe County","NV",-119.66329679039,40.6715334103298,"nevada","washoe",40.7,-119.7,4.43168527571527
"1727",32033,"White Pine County","NV",-114.865074481442,39.4400287420897,"nevada","white pine",39.4,-114.9,5.37324338431805
"1728",32510,"Carson City","NV",-119.742704518782,39.1513654743532,"nevada","carson city",39.2,-119.7,6.54942268963366
"1729",33001,"Belknap County","NH",-71.422273249967,43.5175056301196,"new hampshire","belknap",43.5,-71.4,2.65198714298204
"1730",33003,"Carroll County","NH",-71.1996482630227,43.8824735076163,"new hampshire","carroll",43.9,-71.2,1.95142849677245
"1731",33005,"Cheshire County","NH",-72.2541936580485,42.920293563758,"new hampshire","cheshire",42.9,-72.3,4.36386846879708
"1732",33007,"Coos County","NH",-71.3076963583982,44.7065309222727,"new hampshire","coos",44.7,-71.3,0.948907813283735
"1733",33009,"Grafton County","NH",-71.8162733923962,43.9365200320442,"new hampshire","grafton",43.9,-71.8,4.26982127574434
"1734",33011,"Hillsborough County","NH",-71.7127103429668,42.9174910586582,"new hampshire","hillsborough",42.9,-71.7,2.20509580021025
"1735",33013,"Merrimack County","NH",-71.6809707614111,43.2986686192143,"new hampshire","merrimack",43.3,-71.7,1.54976014723963
"1736",33015,"Rockingham County","NH",-71.1215881447438,42.9901677709157,"new hampshire","rockingham",43,-71.1,2.07021508905779
"1737",33017,"Strafford County","NH",-71.0310111733741,43.3034383301147,"new hampshire","strafford",43.3,-71,2.54131024285452
"1738",33019,"Sullivan County","NH",-72.2227617854385,43.3626538274758,"new hampshire","sullivan",43.4,-72.2,4.54673775576016
"1739",34001,"Atlantic County","NJ",-74.674175228933,39.4805907966321,"new jersey","atlantic",39.5,-74.7,3.09758377013134
"1740",34003,"Bergen County","NJ",-74.0737792977258,40.9616152550601,"new jersey","bergen",41,-74.1,4.80792502462557
"1741",34005,"Burlington County","NJ",-74.6657928000815,39.8845273972681,"new jersey","burlington",39.9,-74.7,3.39253960018838
"1742",34007,"Camden County","NJ",-74.9467993017746,39.7975760085389,"new jersey","camden",39.8,-74.9,4.01217803454346
"1743",34009,"Cape May County","NJ",-74.8078623774825,39.1510380925132,"new jersey","cape may",39.2,-74.8,5.49269805122247
"1744",34011,"Cumberland County","NJ",-75.1111545440002,39.3706432960638,"new jersey","cumberland",39.4,-75.1,3.40599663655689
"1745",34013,"Essex County","NJ",-74.2486703908752,40.7910098543769,"new jersey","essex",40.8,-74.2,4.22095651975316
"1746",34015,"Gloucester County","NJ",-75.1373944942889,39.7149442254776,"new jersey","gloucester",39.7,-75.1,3.60827282522328
"1747",34017,"Hudson County","NJ",-74.0929820037057,40.7415442054001,"new jersey","hudson",40.8,-74.1,6.53407322752146
"1748",34019,"Hunterdon County","NJ",-74.9139919243955,40.573087213151,"new jersey","hunterdon",40.6,-74.9,3.221006372499
"1749",34021,"Mercer County","NJ",-74.6945476290381,40.2863359617612,"new jersey","mercer",40.3,-74.7,1.59018635746887
"1750",34023,"Middlesex County","NJ",-74.4174760128941,40.4467047189541,"new jersey","middlesex",40.4,-74.4,5.40594454609201
"1751",34025,"Monmouth County","NJ",-74.2089949731972,40.2611578282546,"new jersey","monmouth",40.3,-74.2,4.39058586457665
"1752",34027,"Morris County","NJ",-74.5569865788553,40.8616284086392,"new jersey","morris",40.9,-74.6,5.59974579543584
"1753",34029,"Ocean County","NJ",-74.2838562813544,39.9141614618285,"new jersey","ocean",39.9,-74.3,2.09335690931611
"1754",34031,"Passaic County","NJ",-74.2986645028461,41.0323227515299,"new jersey","passaic",41,-74.3,3.5998685133546
"1755",34033,"Salem County","NJ",-75.3427682182948,39.5932040244,"new jersey","salem",39.6,-75.3,3.74672847547969
"1756",34035,"Somerset County","NJ",-74.6223906572704,40.567720992123,"new jersey","somerset",40.6,-74.6,4.06100703566779
"1757",34037,"Sussex County","NJ",-74.695246731506,41.1408415885545,"new jersey","sussex",41.1,-74.7,4.56416413258694
"1758",34039,"Union County","NJ",-74.3149785712198,40.6675487452905,"new jersey","union",40.7,-74.3,3.82777232299802
"1759",34041,"Warren County","NJ",-75.0016576191408,40.8624267203766,"new jersey","warren",40.9,-75,4.18513424363219
"1760",35001,"Bernalillo County","NM",-106.676743499721,35.0469143798602,"new mexico","bernalillo",35,-106.7,5.63630866734912
"1761",35003,"Catron County","NM",-108.411066447578,33.9136403955467,"new mexico","catron",33.9,-108.4,1.83074995843117
"1762",35005,"Chaves County","NM",-104.46531337475,33.3586413821431,"new mexico","chaves",33.4,-104.5,5.62095023691779
"1763",35007,"Colfax County","NM",-104.647345359712,36.5955377632828,"new mexico","colfax",36.6,-104.6,4.25983627099254
"1764",35009,"Curry County","NM",-103.351073402551,34.5753335406556,"new mexico","curry",34.6,-103.4,5.25726421129778
"1765",35011,"De Baca County","NM",-104.414750965536,34.3426667127407,"new mexico","de baca",34.3,-104.4,4.93969288441979
"1766",35013,"Dona Ana County","NM",-106.841659715176,32.346494290383,"new mexico","dona ana",32.3,-106.8,6.49189583877577
"1767",35015,"Eddy County","NM",-104.30304036437,32.4668566707204,"new mexico","eddy",32.5,-104.3,3.70050619954698
"1768",35017,"Grant County","NM",-108.387724912597,32.7446993332575,"new mexico","grant",32.7,-108.4,5.10676718520728
"1769",35019,"Guadalupe County","NM",-104.787088350632,34.8592137205182,"new mexico","guadalupe",34.9,-104.8,4.69115123164462
"1770",35021,"Harding County","NM",-103.814817997483,35.8524488945144,"new mexico","harding",35.9,-103.8,5.45993855293503
"1771",35023,"Hidalgo County","NM",-108.726334750992,31.9277868874781,"new mexico","hidalgo",31.9,-108.7,3.97014863313615
"1772",35025,"Lea County","NM",-103.412444061111,32.7827993317384,"new mexico","lea",32.8,-103.4,2.24130726242016
"1773",35027,"Lincoln County","NM",-105.463640986483,33.7401760555032,"new mexico","lincoln",33.7,-105.5,5.59775453245834
"1774",35028,"Los Alamos County","NM",-106.315251959537,35.8595058855792,"new mexico","los alamos",35.9,-106.3,4.71310607032269
"1775",35029,"Luna County","NM",-107.762235030388,32.1813823985717,"new mexico","luna",32.2,-107.8,4.11766684782867
"1776",35031,"McKinley County","NM",-108.26751055213,35.5798296429734,"new mexico","mckinley",35.6,-108.3,3.70035923243012
"1777",35033,"Mora County","NM",-104.951689809979,36.002580021079,"new mexico","mora",36,-105,4.36018304958582
"1778",35035,"Otero County","NM",-105.749153380756,32.6054327750067,"new mexico","otero",32.6,-105.7,4.64934164886046
"1779",35037,"Quay County","NM",-103.544922284185,35.1017242059995,"new mexico","quay",35.1,-103.5,4.09580687597796
"1780",35039,"Rio Arriba County","NM",-106.711290284221,36.5004638805393,"new mexico","rio arriba",36.5,-106.7,1.01189889517248
"1781",35041,"Roosevelt County","NM",-103.480671404292,34.0208680772456,"new mexico","roosevelt",34,-103.5,2.92875289375495
"1782",35043,"Sandoval County","NM",-106.869859780457,35.6788788158129,"new mexico","sandoval",35.7,-106.9,3.59881572665054
"1783",35045,"San Juan County","NM",-108.325662650026,36.5087121242204,"new mexico","san juan",36.5,-108.3,2.49244235321901
"1784",35047,"San Miguel County","NM",-104.812564046118,35.4716610186779,"new mexico","san miguel",35.5,-104.8,3.35385485174808
"1785",35049,"Santa Fe County","NM",-105.977299039255,35.4985638911049,"new mexico","santa fe",35.5,-106,2.06353859384077
"1786",35051,"Sierra County","NM",-107.201406496707,33.1267132171784,"new mexico","sierra",33.1,-107.2,2.97677429771865
"1787",35053,"Socorro County","NM",-106.93393837153,34.0062219003314,"new mexico","socorro",34,-106.9,3.20821093825918
"1788",35055,"Taos County","NM",-105.641142810755,36.5655963077672,"new mexico","taos",36.6,-105.6,5.30920871527909
"1789",35057,"Torrance County","NM",-105.846555112053,34.6312643418839,"new mexico","torrance",34.6,-105.8,5.50477293099182
"1790",35059,"Union County","NM",-103.474091283031,36.4748969974414,"new mexico","union",36.5,-103.5,3.63123614261319
"1791",35006,"Cibola County","NM",-108.003203888671,34.9084860677527,"new mexico","cibola",34.9,-108,0.988749058889481
"1792",36001,"Albany County","NY",-73.9745184283239,42.6039191405589,"new york","albany",42.6,-74,2.13307200305804
"1793",36003,"Allegany County","NY",-78.0335229143897,42.2560431839839,"new york","allegany",42.3,-78,5.61842090026045
"1794",36005,"Bronx County","NY",-73.8649446492273,40.8561815581978,"new york","bronx",40.9,-73.9,5.70069433028022
"1795",36007,"Broome County","NY",-75.8176628083512,42.1633671371583,"new york","broome",42.2,-75.8,4.33084003114308
"1796",36009,"Cattaraugus County","NY",-78.6771595328384,42.2496733985498,"new york","cattaraugus",42.2,-78.7,5.84162091153913
"1797",36011,"Cayuga County","NY",-76.5546486843544,42.9193773348491,"new york","cayuga",42.9,-76.6,4.28118460856411
"1798",36013,"Chautauqua County","NY",-79.3649607298399,42.2321006276742,"new york","chautauqua",42.2,-79.4,4.5946818736796
"1799",36015,"Chemung County","NY",-76.7631661902177,42.1415927321945,"new york","chemung",42.1,-76.8,5.53921065397758
"1800",36017,"Chenango County","NY",-75.6095159276498,42.495803279718,"new york","chenango",42.5,-75.6,0.90965925500676
"1801",36019,"Clinton County","NY",-73.6863837069737,44.7482321637285,"new york","clinton",44.7,-73.7,5.476229182222
"1802",36021,"Columbia County","NY",-73.6370939097794,42.2526234260346,"new york","columbia",42.3,-73.6,6.09468812953589
"1803",36023,"Cortland County","NY",-76.0644909830431,42.5947528862272,"new york","cortland",42.6,-76.1,2.96830467146503
"1804",36025,"Delaware County","NY",-74.9704906990659,42.1965929206152,"new york","delaware",42.2,-75,2.46297009664347
"1805",36027,"Dutchess County","NY",-73.751907100415,41.7673252077474,"new york","dutchess",41.8,-73.8,5.39981914219237
"1806",36029,"Erie County","NY",-78.734932783095,42.7645040534606,"new york","erie",42.8,-78.7,4.87369049074778
"1807",36031,"Essex County","NY",-73.7803530720846,44.1161286337365,"new york","essex",44.1,-73.8,2.38479430669764
"1808",36033,"Franklin County","NY",-74.3067273522569,44.591426510563,"new york","franklin",44.6,-74.3,1.09359646838153
"1809",36035,"Fulton County","NY",-74.4252686978695,43.111575834816,"new york","fulton",43.1,-74.4,2.42499510270841
"1810",36037,"Genesee County","NY",-78.1980715843191,42.9996325786275,"new york","genesee",43,-78.2,0.163202527947219
"1811",36039,"Greene County","NY",-74.1309983656846,42.2793747701729,"new york","greene",42.3,-74.1,3.43289773761304
"1812",36041,"Hamilton County","NY",-74.5042677576885,43.6600770541869,"new york","hamilton",43.7,-74.5,4.45754830251757
"1813",36043,"Herkimer County","NY",-74.9721912914444,43.4141244045307,"new york","herkimer",43.4,-75,2.74398978693249
"1814",36045,"Jefferson County","NY",-75.916296784879,44.0317046493989,"new york","jefferson",44,-75.9,3.76293016345245
"1815",36047,"Kings County","NY",-73.9546542392043,40.6405776137993,"new york","kings",40.6,-74,5.92336175984739
"1816",36049,"Lewis County","NY",-75.451911336177,43.7829291717855,"new york","lewis",43.8,-75.5,4.30622324492007
"1817",36051,"Livingston County","NY",-77.7824742888135,42.7224721096895,"new york","livingston",42.7,-77.8,2.88264243061464
"1818",36053,"Madison County","NY",-75.6731773461954,42.9148558282053,"new york","madison",42.9,-75.7,2.74257840727957
"1819",36055,"Monroe County","NY",-77.7018883059415,43.1430594221461,"new york","monroe",43.1,-77.7,4.7959460253621
"1820",36057,"Montgomery County","NY",-74.4533398332815,42.9015779027146,"new york","montgomery",42.9,-74.5,3.80895970997639
"1821",36059,"Nassau County","NY",-73.5838826725349,40.7458617332876,"new york","nassau",40.7,-73.6,5.28333278825813
"1822",36061,"New York County","NY",-73.9742709464159,40.7702157898992,"new york","new york",40.8,-74,3.96173592869578
"1823",36063,"Niagara County","NY",-78.7346689257535,43.1985615827661,"new york","niagara",43.2,-78.7,2.81693046573867
"1824",36065,"Oneida County","NY",-75.446342611681,43.2436146980566,"new york","oneida",43.2,-75.4,6.14066419153176
"1825",36067,"Onondaga County","NY",-76.1939051206104,43.0046597385434,"new york","onondaga",43,-76.2,0.718513107743863
"1826",36069,"Ontario County","NY",-77.2998523595865,42.8538644219634,"new york","ontario",42.9,-77.3,5.1359707977308
"1827",36071,"Orange County","NY",-74.3113505636133,41.4010665271554,"new york","orange",41.4,-74.3,0.956184267154985
"1828",36073,"Orleans County","NY",-78.2342532460515,43.2472666458432,"new york","orleans",43.2,-78.2,5.94972695423305
"1829",36075,"Oswego County","NY",-76.1464091260268,43.4283871578884,"new york","oswego",43.4,-76.1,4.90555351031382
"1830",36077,"Otsego County","NY",-75.0349875048388,42.6339714342661,"new york","otsego",42.6,-75,4.74523947874167
"1831",36079,"Putnam County","NY",-73.7526998797892,41.4288480853871,"new york","putnam",41.4,-73.8,5.0888599872645
"1832",36081,"Queens County","NY",-73.8147119507689,40.6835315080162,"new york","queens",40.7,-73.8,2.21488657660825
"1833",36083,"Rensselaer County","NY",-73.510421637055,42.7119175893042,"new york","rensselaer",42.7,-73.5,1.57689067668232
"1834",36085,"Richmond County","NY",-74.1737199052685,40.5779444576197,"new york","richmond",40.6,-74.2,3.31169797354296
"1835",36087,"Rockland County","NY",-74.0249648525634,41.152903254238,"new york","rockland",41.2,-74,5.64474900448042
"1836",36089,"St. Lawrence County","NY",-75.0705508300631,44.4974595428208,"new york","st lawrence",44.5,-75.1,2.35579682691309
"1837",36091,"Saratoga County","NY",-73.8664242317509,43.1092776312557,"new york","saratoga",43.1,-73.9,2.91736866602187
"1838",36093,"Schenectady County","NY",-74.0651934625528,42.8242286348588,"new york","schenectady",42.8,-74.1,3.91878893343274
"1839",36095,"Schoharie County","NY",-74.442671089825,42.5866940696395,"new york","schoharie",42.6,-74.4,3.7980871685089
"1840",36097,"Schuyler County","NY",-76.8772536592155,42.3950367793973,"new york","schuyler",42.4,-76.9,1.94940766908019
"1841",36099,"Seneca County","NY",-76.8331851289663,42.7739838942522,"new york","seneca",42.8,-76.8,3.96765161503115
"1842",36101,"Steuben County","NY",-77.3890993751424,42.269301019061,"new york","steuben",42.3,-77.4,3.53313126575818
"1843",36103,"Suffolk County","NY",-72.8461781511911,40.8668583233833,"new york","suffolk",40.9,-72.8,5.35955656234185
"1844",36105,"Sullivan County","NY",-74.7741780310142,41.7135713405475,"new york","sullivan",41.7,-74.8,2.62354424737856
"1845",36107,"Tioga County","NY",-76.3056848812435,42.1736506695288,"new york","tioga",42.2,-76.3,2.97068084835618
"1846",36109,"Tompkins County","NY",-76.4714589408244,42.4578597884381,"new york","tompkins",42.5,-76.5,5.24371520013456
"1847",36111,"Ulster County","NY",-74.262550380579,41.8900007341135,"new york","ulster",41.9,-74.3,3.2958862387874
"1848",36113,"Warren County","NY",-73.8587818596441,43.561801187825,"new york","warren",43.6,-73.9,5.39675472409284
"1849",36115,"Washington County","NY",-73.4421713424151,43.3217784521243,"new york","washington",43.3,-73.4,4.18924733818948
"1850",36117,"Wayne County","NY",-77.0351884352358,43.1593886344789,"new york","wayne",43.2,-77,5.34770564213053
"1851",36119,"Westchester County","NY",-73.762509941607,41.1635071427179,"new york","westchester",41.2,-73.8,5.13447825208118
"1852",36121,"Wyoming County","NY",-78.2323210594186,42.7012794149865,"new york","wyoming",42.7,-78.2,2.64700005212771
"1853",36123,"Yates County","NY",-77.1195563312935,42.6318609289241,"new york","yates",42.6,-77.1,3.89173819931428
"1854",37001,"Alamance County","NC",-79.3996526305431,36.0354063197806,"north carolina","alamance",36,-79.4,3.94153326211622
"1855",37003,"Alexander County","NC",-81.1783889499191,35.9348903832146,"north carolina","alexander",35.9,-81.2,4.3455943790321
"1856",37005,"Alleghany County","NC",-81.1406310407719,36.4950855189509,"north carolina","alleghany",36.5,-81.1,3.6763682273074
"1857",37007,"Anson County","NC",-80.1035784107533,34.9770781201423,"north carolina","anson",35,-80.1,2.57236675706983
"1858",37009,"Ashe County","NC",-81.5138755177104,36.4388488962852,"north carolina","ashe",36.4,-81.5,4.49954861161621
"1859",37011,"Avery County","NC",-81.9285440142316,36.0924872624268,"north carolina","avery",36.1,-81.9,2.70075705570418
"1860",37013,"Beaufort County","NC",-76.8707944167401,35.4959468909338,"north carolina","beaufort",35.5,-76.9,2.68451350171444
"1861",37015,"Bertie County","NC",-76.9846526754797,36.066580320808,"north carolina","bertie",36.1,-77,3.96805244460686
"1862",37017,"Bladen County","NC",-78.5517553629708,34.6138655180804,"north carolina","bladen",34.6,-78.6,4.68265779341898
"1863",37019,"Brunswick County","NC",-78.2425223298424,34.0776380897557,"north carolina","brunswick",34.1,-78.2,4.64273119887583
"1864",37021,"Buncombe County","NC",-82.5395502713918,35.6161913960898,"north carolina","buncombe",35.6,-82.5,4.00775107508793
"1865",37023,"Burke County","NC",-81.7139293951448,35.7584074538521,"north carolina","burke",35.8,-81.7,4.79754191323527
"1866",37025,"Cabarrus County","NC",-80.5602667513382,35.3859649407496,"north carolina","cabarrus",35.4,-80.6,3.93021205099814
"1867",37027,"Caldwell County","NC",-81.5560774845974,35.9593227752518,"north carolina","caldwell",36,-81.6,6.01363130638114
"1868",37029,"Camden County","NC",-76.2219264376706,36.3957516286362,"north carolina","camden",36.4,-76.2,2.01976580739777
"1869",37031,"Carteret County","NC",-76.6828616392763,34.8390894470319,"north carolina","carteret",34.9,-76.7,6.95927784985366
"1870",37033,"Caswell County","NC",-79.3220026538144,36.3878206576896,"north carolina","caswell",36.4,-79.3,2.39377767220114
"1871",37035,"Catawba County","NC",-81.2121222271615,35.6664513750797,"north carolina","catawba",35.7,-81.2,3.89191233214416
"1872",37037,"Chatham County","NC",-79.2415577224106,35.7021660817826,"north carolina","chatham",35.7,-79.2,3.76342078863726
"1873",37039,"Cherokee County","NC",-84.0644027116923,35.1320339247047,"north carolina","cherokee",35.1,-84.1,4.81954223723931
"1874",37041,"Chowan County","NC",-76.5985124723634,36.1507243215166,"north carolina","chowan",36.2,-76.6,5.48707009503796
"1875",37043,"Clay County","NC",-83.7541510185285,35.0557549835147,"north carolina","clay",35.1,-83.8,6.45710647300881
"1876",37045,"Cleveland County","NC",-81.560664826312,35.3428164132934,"north carolina","cleveland",35.3,-81.6,5.95708222317223
"1877",37047,"Columbus County","NC",-78.6345421528164,34.265161394089,"north carolina","columbus",34.3,-78.6,5.01306597419456
"1878",37049,"Craven County","NC",-77.0980953934395,35.1335002277115,"north carolina","craven",35.1,-77.1,3.7334543020066
"1879",37051,"Cumberland County","NC",-78.8301362249055,35.047448240738,"north carolina","cumberland",35,-78.8,5.95416889974787
"1880",37053,"Currituck County","NC",-75.9465515320669,36.5230412449921,"north carolina","currituck",36.5,-76.1,13.9673575911893
"1881",37055,"Dare County","NC",-75.8510735526033,35.7632924658175,"north carolina","dare",35.8,-75.9,6.01786610683844
"1882",37057,"Davidson County","NC",-80.2063025918136,35.7913162853562,"north carolina","davidson",35.8,-80.2,1.12110342178641
"1883",37059,"Davie County","NC",-80.5392707495346,35.9291417628559,"north carolina","davie",35.9,-80.5,4.80188049108819
"1884",37061,"Duplin County","NC",-77.9251279274488,34.9397933851767,"north carolina","duplin",34.9,-77.9,4.98844445734079
"1885",37063,"Durham County","NC",-78.8828951386773,36.0298452769588,"north carolina","durham",36,-78.9,3.66176009564444
"1886",37065,"Edgecombe County","NC",-77.5995426875724,35.9085906641109,"north carolina","edgecombe",35.9,-77.6,0.957051122545802
"1887",37067,"Forsyth County","NC",-80.2567859852833,36.1265823814914,"north carolina","forsyth",36.1,-80.3,4.88382367223439
"1888",37069,"Franklin County","NC",-78.2784451086966,36.0763234007139,"north carolina","franklin",36.1,-78.3,3.2713134620302
"1889",37071,"Gaston County","NC",-81.1785783776519,35.3051758636873,"north carolina","gaston",35.3,-81.2,2.03072298857723
"1890",37073,"Gates County","NC",-76.697596965791,36.4445114874691,"north carolina","gates",36.4,-76.7,4.95954717713491
"1891",37075,"Graham County","NC",-83.8369379482813,35.3501407622884,"north carolina","graham",35.4,-83.8,6.48508086810338
"1892",37077,"Granville County","NC",-78.6490888098618,36.2975910054473,"north carolina","granville",36.3,-78.6,4.41170154339136
"1893",37079,"Greene County","NC",-77.6815173440247,35.4839972448785,"north carolina","greene",35.5,-77.7,2.44610548429626
"1894",37081,"Guilford County","NC",-79.7868940541904,36.071098543229,"north carolina","guilford",36.1,-79.8,3.42599235582589
"1895",37083,"Halifax County","NC",-77.6432485263849,36.2520290098956,"north carolina","halifax",36.3,-77.6,6.60119154898422
"1896",37085,"Harnett County","NC",-78.8653826599003,35.3688708211184,"north carolina","harnett",35.4,-78.9,4.67724406317609
"1897",37087,"Haywood County","NC",-82.9841544017146,35.5605986573285,"north carolina","haywood",35.6,-83,4.61462791274543
"1898",37089,"Henderson County","NC",-82.4876282014857,35.3381025843124,"north carolina","henderson",35.3,-82.5,4.38797693514567
"1899",37091,"Hertford County","NC",-76.9903462455866,36.3574180293422,"north carolina","hertford",36.4,-77,4.81868630604202
"1900",37093,"Hoke County","NC",-79.2377679859743,34.9836153894285,"north carolina","hoke",35,-79.2,3.89645416478991
"1901",37095,"Hyde County","NC",-76.2457107568075,35.5353156299657,"north carolina","hyde",35.5,-76.2,5.70963196918558
"1902",37097,"Iredell County","NC",-80.8723214383489,35.8069175797659,"north carolina","iredell",35.8,-80.9,2.61436982964958
"1903",37099,"Jackson County","NC",-83.1399283647259,35.2835626373338,"north carolina","jackson",35.3,-83.1,4.06273124285035
"1904",37101,"Johnston County","NC",-78.3681858564384,35.5151988792875,"north carolina","johnston",35.5,-78.4,3.3422771117881
"1905",37103,"Jones County","NC",-77.3748670264573,35.0324462876218,"north carolina","jones",35,-77.4,4.27710604668364
"1906",37105,"Lee County","NC",-79.177946075599,35.4690976445287,"north carolina","lee",35.5,-79.2,3.97926097470314
"1907",37107,"Lenoir County","NC",-77.646573613799,35.2565723736109,"north carolina","lenoir",35.3,-77.6,6.42486595434004
"1908",37109,"Lincoln County","NC",-81.2456755574772,35.4942309291423,"north carolina","lincoln",35.5,-81.2,4.18801033199605
"1909",37111,"McDowell County","NC",-82.0595486644074,35.682782130409,"north carolina","mcdowell",35.7,-82.1,4.12956831213587
"1910",37113,"Macon County","NC",-83.4213739654534,35.1512992076936,"north carolina","macon",35.2,-83.4,5.75990623468395
"1911",37115,"Madison County","NC",-82.7106724222293,35.8607129740424,"north carolina","madison",35.9,-82.7,4.47802531373313
"1912",37117,"Martin County","NC",-77.1019315729193,35.8397009749673,"north carolina","martin",35.8,-77.1,4.4229933431075
"1913",37119,"Mecklenburg County","NC",-80.8371420499421,35.2519938711983,"north carolina","mecklenburg",35.3,-80.8,6.32128478281032
"1914",37121,"Mitchell County","NC",-82.1652018648277,36.0099504776125,"north carolina","mitchell",36,-82.2,3.3247445573761
"1915",37123,"Montgomery County","NC",-79.8963833433497,35.3387741455021,"north carolina","montgomery",35.3,-79.9,4.32884336980349
"1916",37125,"Moore County","NC",-79.4496010762714,35.2973482420369,"north carolina","moore",35.3,-79.4,4.51663750789994
"1917",37127,"Nash County","NC",-77.9820697507161,35.9592721941954,"north carolina","nash",36,-78,4.81292139093189
"1918",37129,"New Hanover County","NC",-77.8852860718355,34.242823008272,"north carolina","new hanover",34.2,-77.9,4.9554630325755
"1919",37131,"Northampton County","NC",-77.3979929708475,36.4174404448057,"north carolina","northampton",36.4,-77.4,1.94955081983895
"1920",37133,"Onslow County","NC",-77.4334474326483,34.739485083657,"north carolina","onslow",34.7,-77.4,5.35619128400448
"1921",37135,"Orange County","NC",-79.1273705014159,36.0547802778376,"north carolina","orange",36.1,-79.1,5.60350246246649
"1922",37137,"Pamlico County","NC",-76.732676458386,35.1454991478486,"north carolina","pamlico",35.1,-76.7,5.87372312054471
"1923",37139,"Pasquotank County","NC",-76.2833151355497,36.3002296942137,"north carolina","pasquotank",36.3,-76.3,1.49601401609514
"1924",37141,"Pender County","NC",-77.9044420512195,34.5306655890895,"north carolina","pender",34.5,-77.9,3.43797374873426
"1925",37143,"Perquimans County","NC",-76.4411067739008,36.2098743183635,"north carolina","perquimans",36.2,-76.4,3.8530468309814
"1926",37145,"Person County","NC",-78.9703514785322,36.3833076466647,"north carolina","person",36.4,-79,3.24223466688742
"1927",37147,"Pitt County","NC",-77.380527657652,35.5964291481398,"north carolina","pitt",35.6,-77.4,1.80625019146401
"1928",37149,"Polk County","NC",-82.1825816127877,35.2842541774184,"north carolina","polk",35.3,-82.2,2.36227884747966
"1929",37151,"Randolph County","NC",-79.7969015248311,35.7093942726942,"north carolina","randolph",35.7,-79.8,1.08225712754359
"1930",37153,"Richmond County","NC",-79.7369190131398,35.0040837887551,"north carolina","richmond",35,-79.7,3.39592472815377
"1931",37155,"Robeson County","NC",-79.0849844612683,34.6334172253501,"north carolina","robeson",34.6,-79.1,3.96653881959517
"1932",37157,"Rockingham County","NC",-79.7674943873573,36.3950521245852,"north carolina","rockingham",36.4,-79.8,2.96318652961132
"1933",37159,"Rowan County","NC",-80.5268773808157,35.6418248468659,"north carolina","rowan",35.6,-80.5,5.25304624469547
"1934",37161,"Rutherford County","NC",-81.9277398771883,35.4071794306615,"north carolina","rutherford",35.4,-81.9,2.64130853235769
"1935",37163,"Sampson County","NC",-78.3675638139211,34.9882197975188,"north carolina","sampson",35,-78.4,3.23513463835774
"1936",37165,"Scotland County","NC",-79.4646078485591,34.8325008761839,"north carolina","scotland",34.8,-79.5,4.85311756285795
"1937",37167,"Stanly County","NC",-80.2574252479687,35.3158899302958,"north carolina","stanly",35.3,-80.3,4.25195120584947
"1938",37169,"Stokes County","NC",-80.2378478935299,36.4015551270923,"north carolina","stokes",36.4,-80.2,3.39446606120821
"1939",37171,"Surry County","NC",-80.6889666128444,36.4153266753096,"north carolina","surry",36.4,-80.7,1.97222873265671
"1940",37173,"Swain County","NC",-83.4982275991975,35.4840266244696,"north carolina","swain",35.5,-83.5,1.78538977710171
"1941",37175,"Transylvania County","NC",-82.8024246963499,35.2029743144632,"north carolina","transylvania",35.2,-82.8,0.398379964145569
"1942",37177,"Tyrrell County","NC",-76.2129240010886,35.8104085078963,"north carolina","tyrrell",35.8,-76.2,1.64364043220651
"1943",37179,"Union County","NC",-80.5362067779596,34.9878213920892,"north carolina","union",35,-80.5,3.56934302013464
"1944",37181,"Vance County","NC",-78.4017144056945,36.3606375625941,"north carolina","vance",36.4,-78.4,4.3846885316653
"1945",37183,"Wake County","NC",-78.6495029411787,35.7865365596603,"north carolina","wake",35.8,-78.6,4.71388472877338
"1946",37185,"Warren County","NC",-78.0962840272887,36.387080873283,"north carolina","warren",36.4,-78.1,1.47648437237478
"1947",37187,"Washington County","NC",-76.5774328067739,35.8175465902386,"north carolina","washington",35.8,-76.6,2.8228491510159
"1948",37189,"Watauga County","NC",-81.6957396637965,36.2289702798243,"north carolina","watauga",36.2,-81.7,3.24762217503118
